date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:53:01	5514/5514	---M--	200	added ('OK')	image/png	etag:%2264eb8309%22	https://www.sura.co/o/adaptive-media/image/4736047/Preview-1000x0/Desembolsos_Desktop.png?t=1714775487406	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736047/Preview-1000x0/Desembolsos_Desktop21a6.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:02	5514/5514	---M--	200	added ('OK')	image/png	etag:%2264eb8309%22	https://www.sura.co/o/adaptive-media/image/4736047/Thumbnail-300x300/Desembolsos_Desktop.png?t=1714775487406	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736047/Thumbnail-300x300/Desembolsos_Desktop21a6.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:02	9150/9150	---M--	200	added ('OK')	image/png	etag:%22d2494d7b%22	https://www.sura.co/o/adaptive-media/image/4736039/Thumbnail-300x300/Desembolsos_Mobile.png?t=1714775487808	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736039/Thumbnail-300x300/Desembolsos_Mobilec30d.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:02	6312/6312	---M--	200	added ('OK')	image/png	etag:%22e96c8876%22	https://www.sura.co/o/adaptive-media/image/4736039/Preview-1000x0/Desembolsos_Mobile.png?t=1714775487808	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736039/Preview-1000x0/Desembolsos_Mobilec30d.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:03	5030/5030	---M--	200	added ('OK')	image/png	etag:%22eb498771%22	https://www.sura.co/o/adaptive-media/image/4736248/Preview-1000x0/Retenido_Desktop.png?t=1714775837569	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736248/Preview-1000x0/Retenido_Desktopba7f.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:03	5030/5030	---M--	200	added ('OK')	image/png	etag:%22eb498771%22	https://www.sura.co/o/adaptive-media/image/4736248/Thumbnail-300x300/Retenido_Desktop.png?t=1714775837569	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736248/Thumbnail-300x300/Retenido_Desktopba7f.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:04	9402/9402	---M--	200	added ('OK')	image/png	etag:%22d0ca3fff%22	https://www.sura.co/o/adaptive-media/image/4736240/Thumbnail-300x300/Retenido_Mobile.png?t=1714775837905	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736240/Thumbnail-300x300/Retenido_Mobile70c8.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:04	7474/7474	---M--	200	added ('OK')	image/png	etag:%22b51019c7%22	https://www.sura.co/o/adaptive-media/image/4736240/Preview-1000x0/Retenido_Mobile.png?t=1714775837905	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736240/Preview-1000x0/Retenido_Mobile70c8.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:04	4585/4585	---M--	200	added ('OK')	image/png	etag:%2230ee73a1%22	https://www.sura.co/o/adaptive-media/image/4736010/Preview-1000x0/Uso_distinto_Desktop.png?t=1714775838229	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736010/Preview-1000x0/Uso_distinto_Desktopdb74.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:05	4585/4585	---M--	200	added ('OK')	image/png	etag:%2230ee73a1%22	https://www.sura.co/o/adaptive-media/image/4736010/Thumbnail-300x300/Uso_distinto_Desktop.png?t=1714775838229	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736010/Thumbnail-300x300/Uso_distinto_Desktopdb74.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:05	10323/10323	---M--	200	added ('OK')	image/png	etag:%228a138ab8%22	https://www.sura.co/o/adaptive-media/image/4736002/Thumbnail-300x300/Uso_distinto_Mobile.png?t=1714775838572	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736002/Thumbnail-300x300/Uso_distinto_Mobilea230.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:05	7285/7285	---M--	200	added ('OK')	image/png	etag:%22e1358205%22	https://www.sura.co/o/adaptive-media/image/4736002/Preview-1000x0/Uso_distinto_Mobile.png?t=1714775838572	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736002/Preview-1000x0/Uso_distinto_Mobilea230.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:06	3915/3915	---M--	200	added ('OK')	image/png	etag:%22a3e2329%22	https://www.sura.co/o/adaptive-media/image/4735596/Preview-1000x0/Hale_Desktop.png?t=1714775836901	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735596/Preview-1000x0/Hale_Desktopf497.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:06	3915/3915	---M--	200	added ('OK')	image/png	etag:%22a3e2329%22	https://www.sura.co/o/adaptive-media/image/4735596/Thumbnail-300x300/Hale_Desktop.png?t=1714775836901	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735596/Thumbnail-300x300/Hale_Desktopf497.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:06	7244/7244	---M--	200	added ('OK')	image/png	etag:%2252ca645c%22	https://www.sura.co/o/adaptive-media/image/4735588/Thumbnail-300x300/Hale_Mobile.png?t=1714775837239	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735588/Thumbnail-300x300/Hale_Mobile674e.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:07	4721/4721	---M--	200	added ('OK')	image/png	etag:%22718c9f90%22	https://www.sura.co/o/adaptive-media/image/4735588/Preview-1000x0/Hale_Mobile.png?t=1714775837239	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735588/Preview-1000x0/Hale_Mobile674e.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:07	5078/5078	---M--	200	added ('OK')	image/png	etag:%22b650f164%22	https://www.sura.co/o/adaptive-media/image/4736186/Preview-1000x0/Arrendado_Desktop.png?t=1714775839548	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736186/Preview-1000x0/Arrendado_Desktop84c4.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:08	5078/5078	---M--	200	added ('OK')	image/png	etag:%22b650f164%22	https://www.sura.co/o/adaptive-media/image/4736186/Thumbnail-300x300/Arrendado_Desktop.png?t=1714775839548	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736186/Thumbnail-300x300/Arrendado_Desktop84c4.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:08	9807/9807	---M--	200	added ('OK')	image/png	etag:%222c2eb22e%22	https://www.sura.co/o/adaptive-media/image/4736178/Thumbnail-300x300/Arrendado_Mobile.png?t=1714775839871	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736178/Thumbnail-300x300/Arrendado_Mobile524d.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:08	5776/5776	---M--	200	added ('OK')	image/png	etag:%225384b934%22	https://www.sura.co/o/adaptive-media/image/4736178/Preview-1000x0/Arrendado_Mobile.png?t=1714775839871	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4736178/Preview-1000x0/Arrendado_Mobile524d.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:09	3860/3860	---M--	200	added ('OK')	image/png	etag:%223ae3b1a7%22	https://www.sura.co/o/adaptive-media/image/4735895/Preview-1000x0/Vendida_Desktop.png?t=1714775838892	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735895/Preview-1000x0/Vendida_Desktop2d70.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:09	3860/3860	---M--	200	added ('OK')	image/png	etag:%223ae3b1a7%22	https://www.sura.co/o/adaptive-media/image/4735895/Thumbnail-300x300/Vendida_Desktop.png?t=1714775838892	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735895/Thumbnail-300x300/Vendida_Desktop2d70.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:09	6320/6320	---M--	200	added ('OK')	image/png	etag:%2291365d7f%22	https://www.sura.co/o/adaptive-media/image/4735887/Thumbnail-300x300/Vendida_Mobile.png?t=1714775839222	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735887/Thumbnail-300x300/Vendida_Mobileaf91.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:10	4061/4061	---M--	200	added ('OK')	image/png	etag:%2211379293%22	https://www.sura.co/o/adaptive-media/image/4735887/Preview-1000x0/Vendida_Mobile.png?t=1714775839222	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735887/Preview-1000x0/Vendida_Mobileaf91.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:10	4078/4078	---M--	200	added ('OK')	image/png	etag:%2288e8e46f%22	https://www.sura.co/o/adaptive-media/image/4735540/Preview-1000x0/Falsos_Desktop.png?t=1714775836242	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735540/Preview-1000x0/Falsos_Desktop886e.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:11	4078/4078	---M--	200	added ('OK')	image/png	etag:%2288e8e46f%22	https://www.sura.co/o/adaptive-media/image/4735540/Thumbnail-300x300/Falsos_Desktop.png?t=1714775836242	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735540/Thumbnail-300x300/Falsos_Desktop886e.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:11	6042/6042	---M--	200	added ('OK')	image/png	etag:%2289cf5c5a%22	https://www.sura.co/o/adaptive-media/image/4735532/Thumbnail-300x300/Falsos_Mobile.png?t=1714775836570	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735532/Thumbnail-300x300/Falsos_Mobile9caa.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:11	4213/4213	---M--	200	added ('OK')	image/png	etag:%22f4c81438%22	https://www.sura.co/o/adaptive-media/image/4735532/Preview-1000x0/Falsos_Mobile.png?t=1714775836570	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735532/Preview-1000x0/Falsos_Mobile9caa.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:11	33440/33440	---M--	200	added ('OK')	image/png	etag:%2214a0c86%22	https://www.sura.co/o/adaptive-media/image/4735950/Thumbnail-300x300/Banner_clausulado_Desktop.png?t=1714772182648	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735950/Thumbnail-300x300/Banner_clausulado_Desktopec32.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:12	19130/19130	---M--	200	added ('OK')	image/png	etag:%22f3b87292%22	https://www.sura.co/o/adaptive-media/image/4735950/Preview-1000x0/Banner_clausulado_Desktop.png?t=1714772182648	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735950/Preview-1000x0/Banner_clausulado_Desktopec32.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:12	23382/23382	---M--	200	added ('OK')	image/png	etag:%2236e47344%22	https://www.sura.co/o/adaptive-media/image/4735942/Thumbnail-300x300/Banner_clausulado_Mobile.png?t=1714772182284	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735942/Thumbnail-300x300/Banner_clausulado_Mobilee40e.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:12	13121/13121	---M--	200	added ('OK')	image/png	etag:%22933e5fc9%22	https://www.sura.co/o/adaptive-media/image/4735942/Preview-1000x0/Banner_clausulado_Mobile.png?t=1714772182284	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4735942/Preview-1000x0/Banner_clausulado_Mobilee40e.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:13	7871/7871	---M--	200	added ('OK')	image/png	etag:%225fb74367%22	https://www.sura.co/o/adaptive-media/image/4732547/Preview-1000x0/Muevete_libre_Desktop.png?t=1714773212737	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732547/Preview-1000x0/Muevete_libre_Desktopd034.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:13	7871/7871	---M--	200	added ('OK')	image/png	etag:%225fb74367%22	https://www.sura.co/o/adaptive-media/image/4732547/Thumbnail-300x300/Muevete_libre_Desktop.png?t=1714773212737	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732547/Thumbnail-300x300/Muevete_libre_Desktopd034.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:13	12908/12908	---M--	200	added ('OK')	image/png	etag:%22e6e79f8%22	https://www.sura.co/o/adaptive-media/image/4732555/Thumbnail-300x300/Muevete_libre_Mobile.png?t=1714773224642	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732555/Thumbnail-300x300/Muevete_libre_Mobile1e9a.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:14	6259/6259	---M--	200	added ('OK')	image/png	etag:%22252fe2cd%22	https://www.sura.co/o/adaptive-media/image/4732555/Preview-1000x0/Muevete_libre_Mobile.png?t=1714773224642	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732555/Preview-1000x0/Muevete_libre_Mobile1e9a.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:14	5131/5131	---M--	200	added ('OK')	image/png	etag:%2276ed79a3%22	https://www.sura.co/o/adaptive-media/image/4732847/Preview-1000x0/Viajes_Desktop.png?t=1714773195173	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732847/Preview-1000x0/Viajes_Desktopaaf2.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:15	5131/5131	---M--	200	added ('OK')	image/png	etag:%2276ed79a3%22	https://www.sura.co/o/adaptive-media/image/4732847/Thumbnail-300x300/Viajes_Desktop.png?t=1714773195173	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732847/Thumbnail-300x300/Viajes_Desktopaaf2.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:15	6178/6178	---M--	200	added ('OK')	image/png	etag:%22fc5079a7%22	https://www.sura.co/o/adaptive-media/image/4732855/Thumbnail-300x300/Viajes_Mobile.png?t=1715028442701	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732855/Thumbnail-300x300/Viajes_Mobilee71b.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:15	3542/3542	---M--	200	added ('OK')	image/png	etag:%22a56252ab%22	https://www.sura.co/o/adaptive-media/image/4732855/Preview-1000x0/Viajes_Mobile.png?t=1715028442701	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732855/Preview-1000x0/Viajes_Mobilee71b.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:16	8816/8816	---M--	200	added ('OK')	image/png	etag:%22c0d9a095%22	https://www.sura.co/o/adaptive-media/image/4732308/Preview-1000x0/Mascotas_Desktop.png?t=1714773196548	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732308/Preview-1000x0/Mascotas_Desktop9427.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:16	8816/8816	---M--	200	added ('OK')	image/png	etag:%22c0d9a095%22	https://www.sura.co/o/adaptive-media/image/4732308/Thumbnail-300x300/Mascotas_Desktop.png?t=1714773196548	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732308/Thumbnail-300x300/Mascotas_Desktop9427.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:16	14477/14477	---M--	200	added ('OK')	image/png	etag:%22784eacb6%22	https://www.sura.co/o/adaptive-media/image/4732316/Thumbnail-300x300/Mascotas_Mobile.png?t=1714773194106	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732316/Thumbnail-300x300/Mascotas_Mobilee902.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:17	6960/6960	---M--	200	added ('OK')	image/png	etag:%2244bc4ece%22	https://www.sura.co/o/adaptive-media/image/4732316/Preview-1000x0/Mascotas_Mobile.png?t=1714773194106	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732316/Preview-1000x0/Mascotas_Mobilee902.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:17	5152/5152	---M--	200	added ('OK')	image/png	etag:%2250964e86%22	https://www.sura.co/o/adaptive-media/image/4733058/Preview-1000x0/Exequias_Desktop.png?t=1714773195851	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733058/Preview-1000x0/Exequias_Desktopc026.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:18	5152/5152	---M--	200	added ('OK')	image/png	etag:%2250964e86%22	https://www.sura.co/o/adaptive-media/image/4733058/Thumbnail-300x300/Exequias_Desktop.png?t=1714773195851	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733058/Thumbnail-300x300/Exequias_Desktopc026.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:18	4243/4243	---M--	200	added ('OK')	image/png	etag:%228f053849%22	https://www.sura.co/o/adaptive-media/image/4733066/Thumbnail-300x300/Exequias_Mobile.png?t=1715028473989	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733066/Thumbnail-300x300/Exequias_Mobilec1ac.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:18	2671/2671	---M--	200	added ('OK')	image/png	etag:%22402c81dc%22	https://www.sura.co/o/adaptive-media/image/4733066/Preview-1000x0/Exequias_Mobile.png?t=1715028473989	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733066/Preview-1000x0/Exequias_Mobilec1ac.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:19	16160/16160	---M--	200	added ('OK')	image/png	etag:%2266b34539%22	https://www.sura.co/o/adaptive-media/image/4731971/Thumbnail-300x300/App_Desktop.png?t=1714772815053	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4731971/Thumbnail-300x300/App_Desktop8585.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:19	14915/14915	---M--	200	added ('OK')	image/png	etag:%22eb37fecd%22	https://www.sura.co/o/adaptive-media/image/4731971/Preview-1000x0/App_Desktop.png?t=1714772815053	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4731971/Preview-1000x0/App_Desktop8585.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:19	10343/10343	---M--	200	added ('OK')	image/png	etag:%22dfee31ea%22	https://www.sura.co/o/adaptive-media/image/4731963/Thumbnail-300x300/App_Mobile.png?t=1714772815406	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4731963/Thumbnail-300x300/App_Mobile7346.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:20	9567/9567	---M--	200	added ('OK')	image/png	etag:%22d67a96a1%22	https://www.sura.co/o/adaptive-media/image/4731963/Preview-1000x0/App_Mobile.png?t=1714772815406	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4731963/Preview-1000x0/App_Mobile7346.png	(from https://www.sura.co/seguros/personas/movilidad/autos/digital)
20:53:21	4279/4279	---MCZ	200	added ('OK')	text/css	etag:W/%228be5550d%22	https://www.sura.co/o/layout-common-styles/main.css?plid=4548&segmentsExperienceId=4790900&t=17418949567061740424274726	C:/My%20Web%20Sites/sura/www.sura.co/o/layout-common-styles/main15e9.css	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:21	96365/96365	---M--	200	added ('OK')	image/png	etag:%22a59a82e%22	https://www.sura.co/o/adaptive-media/image/5392904/Thumbnail-300x300/banner-moto-desktop-1.png?t=1741868771994	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/5392904/Thumbnail-300x300/banner-moto-desktop-1ad0b.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:22	829847/829847	---M--	200	added ('OK')	image/png	etag:%2213956987%22	https://www.sura.co/o/adaptive-media/image/5392904/Preview-1000x0/banner-moto-desktop-1.png?t=1741868771994	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/5392904/Preview-1000x0/banner-moto-desktop-1ad0b.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:22	79238/79238	---M--	200	added ('OK')	image/png	etag:%2225f57132%22	https://www.sura.co/o/adaptive-media/image/5393048/Thumbnail-300x300/banner-moto-mobile-1.png?t=1741868802543	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/5393048/Thumbnail-300x300/banner-moto-mobile-1384b.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:22	650513/650513	---M--	200	added ('OK')	image/png	etag:%2291803635%22	https://www.sura.co/o/adaptive-media/image/5393048/Preview-1000x0/banner-moto-mobile-1.png?t=1741868802543	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/5393048/Preview-1000x0/banner-moto-mobile-1384b.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:23	5072/5072	---M--	200	added ('OK')	image/png	etag:%223f02d51c%22	https://www.sura.co/o/adaptive-media/image/4733252/Preview-1000x0/Taller_Desktop.png?t=1714865764343	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733252/Preview-1000x0/Taller_Desktop7ead.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:23	5072/5072	---M--	200	added ('OK')	image/png	etag:%223f02d51c%22	https://www.sura.co/o/adaptive-media/image/4733252/Thumbnail-300x300/Taller_Desktop.png?t=1714865764343	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733252/Thumbnail-300x300/Taller_Desktop7ead.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:23	10284/10284	---M--	200	added ('OK')	image/png	etag:%2222049cad%22	https://www.sura.co/o/adaptive-media/image/4733244/Thumbnail-300x300/Taller_Mobile.png?t=1714865764655	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733244/Thumbnail-300x300/Taller_Mobileac86.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:24	6081/6081	---M--	200	added ('OK')	image/png	etag:%22d840484b%22	https://www.sura.co/o/adaptive-media/image/4733244/Preview-1000x0/Taller_Mobile.png?t=1714865764655	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733244/Preview-1000x0/Taller_Mobileac86.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:24	6785/6785	---M--	200	added ('OK')	image/png	etag:%22849312d4%22	https://www.sura.co/o/adaptive-media/image/4733107/Preview-1000x0/Grua_Desktop.png?t=1714865763723	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733107/Preview-1000x0/Grua_Desktopd805.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:25	6785/6785	---M--	200	added ('OK')	image/png	etag:%22849312d4%22	https://www.sura.co/o/adaptive-media/image/4733107/Thumbnail-300x300/Grua_Desktop.png?t=1714865763723	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733107/Thumbnail-300x300/Grua_Desktopd805.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:25	12423/12423	---M--	200	added ('OK')	image/png	etag:%2287eab6f2%22	https://www.sura.co/o/adaptive-media/image/4733099/Thumbnail-300x300/Grua_Mobile.png?t=1714865764043	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733099/Thumbnail-300x300/Grua_Mobileb6cd.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:25	8051/8051	---M--	200	added ('OK')	image/png	etag:%22f9891918%22	https://www.sura.co/o/adaptive-media/image/4733099/Preview-1000x0/Grua_Mobile.png?t=1714865764043	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4733099/Preview-1000x0/Grua_Mobileb6cd.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:26	4903/4903	---M--	200	added ('OK')	image/png	etag:%228019a3de%22	https://www.sura.co/o/adaptive-media/image/4732244/Preview-1000x0/Danos_Terceros_Mobile.png?t=1714866488634	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732244/Preview-1000x0/Danos_Terceros_Mobile1c93.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:26	4903/4903	---M--	200	added ('OK')	image/png	etag:%228019a3de%22	https://www.sura.co/o/adaptive-media/image/4732244/Thumbnail-300x300/Danos_Terceros_Mobile.png?t=1714866488634	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732244/Thumbnail-300x300/Danos_Terceros_Mobile1c93.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:26	9663/9663	---M--	200	added ('OK')	image/png	etag:%228c65076e%22	https://www.sura.co/o/adaptive-media/image/4732236/Thumbnail-300x300/Danos_Terceros_Desktop.png?t=1714866491002	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732236/Thumbnail-300x300/Danos_Terceros_Desktop6cd3.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:27	5633/5633	---M--	200	added ('OK')	image/png	etag:%222d8da0fc%22	https://www.sura.co/o/adaptive-media/image/4732236/Preview-1000x0/Danos_Terceros_Desktop.png?t=1714866491002	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732236/Preview-1000x0/Danos_Terceros_Desktop6cd3.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:27	4016/4016	---M--	200	added ('OK')	image/png	etag:%22f5f3aeb7%22	https://www.sura.co/o/adaptive-media/image/4732165/Preview-1000x0/Defensa_Desktop.png?t=1714866489030	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732165/Preview-1000x0/Defensa_Desktop1e22.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:28	4016/4016	---M--	200	added ('OK')	image/png	etag:%22f5f3aeb7%22	https://www.sura.co/o/adaptive-media/image/4732165/Thumbnail-300x300/Defensa_Desktop.png?t=1714866489030	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732165/Thumbnail-300x300/Defensa_Desktop1e22.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
20:53:28	5654/5654	---M--	200	added ('OK')	image/png	etag:%223bd4347a%22	https://www.sura.co/o/adaptive-media/image/4732157/Thumbnail-300x300/Defensa_Mobile.png?t=1714866489327	C:/My%20Web%20Sites/sura/www.sura.co/o/adaptive-media/image/4732157/Thumbnail-300x300/Defensa_Mobile530b.png	(from https://www.sura.co/seguros/personas/movilidad/motos/digital)
